nro_acta,codigo_territorial,codigo_mesa,nro_mesa,nro_votantes,partido1,partido2,partido3,partido4,votos_blancos,votos_nulos,registrado_por
ACTA-10101113011,10101,10101113011,11,189,44,43,29,29,6,6,1
ACTA-10102113012,10102,10102113012,12,821,155,164,92,118,28,34,1
ACTA-10103113013,10103,10103113013,13,199,16,46,10,39,3,7,1
ACTA-10201113014,10201,10201113014,14,280,57,32,16,50,5,11,1
ACTA-10202113015,10202,10202113015,15,241,49,48,33,46,7,10,1
ACTA-10301113016,10301,10301113016,16,930,57,169,173,117,17,12,1
ACTA-10302113017,10302,10302113017,17,176,2,1,6,22,6,1,1
ACTA-10303113018,10303,10303113018,18,626,74,77,2,54,3,13,1
ACTA-10304113019,10304,10304113019,19,470,0,87,46,10,15,3,1
ACTA-10401113020,10401,10401113020,20,612,48,6,1,36,25,24,1
ACTA-10402114001,10402,10402114001,1,818,105,166,3,154,28,32,1
ACTA-10403114002,10403,10403114002,2,714,59,175,138,88,13,33,1
ACTA-10404114003,10404,10404114003,3,303,15,2,56,44,8,8,1
ACTA-10405114004,10405,10405114004,4,420,99,43,50,54,11,3,1
ACTA-10501114005,10501,10501114005,5,370,31,26,5,3,13,15,1
ACTA-10101114006,10101,10101114006,6,945,67,64,37,54,1,28,1
ACTA-10102114007,10102,10102114007,7,788,180,63,61,63,6,4,1
ACTA-10103114008,10103,10103114008,8,555,46,82,11,74,1,26,1
ACTA-10201114009,10201,10201114009,9,792,117,141,150,40,33,37,1
ACTA-10202114010,10202,10202114010,10,522,45,53,6,89,17,18,1
ACTA-10301114011,10301,10301114011,11,905,168,146,58,161,20,37,1
ACTA-10302114012,10302,10302114012,12,353,17,14,58,47,11,5,1
ACTA-10303114013,10303,10303114013,13,723,112,11,102,110,35,22,1
ACTA-10304114014,10304,10304114014,14,662,50,63,64,0,6,14,1
ACTA-10401114015,10401,10401114015,15,438,9,96,79,0,21,11,1
ACTA-10402114016,10402,10402114016,16,213,47,17,12,32,6,5,1
ACTA-10403114017,10403,10403114017,17,675,139,101,40,3,12,23,1
ACTA-10404114018,10404,10404114018,18,911,11,160,3,146,4,6,1
ACTA-10405114019,10405,10405114019,19,764,93,184,0,10,16,20,1
ACTA-10501114020,10501,10501114020,20,902,101,1,66,71,40,17,1
ACTA-10101115001,10101,10101115001,1,576,15,78,105,91,2,19,1
ACTA-10102115002,10102,10102115002,2,907,102,19,177,72,2,39,1
ACTA-10103115003,10103,10103115003,3,945,56,230,164,60,2,5,1
ACTA-10201115004,10201,10201115004,4,358,15,66,48,31,12,12,1
ACTA-10202115005,10202,10202115005,5,667,62,141,80,100,18,23,1
ACTA-10301115006,10301,10301115006,6,865,13,216,122,154,41,23,1
ACTA-10302115007,10302,10302115007,7,202,43,19,7,40,10,1,1
ACTA-10303115008,10303,10303115008,8,253,63,36,17,36,7,5,1
ACTA-10304115009,10304,10304115009,9,797,74,193,141,76,31,27,1
ACTA-10401115010,10401,10401115010,10,677,79,156,125,7,24,29,1
ACTA-10402115011,10402,10402115011,11,670,144,88,81,104,11,10,1
ACTA-10403115012,10403,10403115012,12,406,47,95,70,5,3,0,1
ACTA-10404115013,10404,10404115013,13,349,67,85,51,48,8,5,1
ACTA-10405115014,10405,10405115014,14,188,6,24,26,23,0,9,1
ACTA-10501115015,10501,10501115015,15,711,35,19,128,16,2,30,1
ACTA-10101115016,10101,10101115016,16,819,134,28,53,47,30,10,1
ACTA-10102115017,10102,10102115017,17,902,73,224,53,8,35,43,1
ACTA-10103115018,10103,10103115018,18,520,101,18,74,72,0,14,1
ACTA-10201115019,10201,10201115019,19,478,22,45,26,39,1,22,1
ACTA-10202115020,10202,10202115020,20,776,156,135,2,61,0,9,1
ACTA-10301116001,10301,10301116001,1,661,123,62,113,77,12,21,1
ACTA-10302116002,10302,10302116002,2,638,29,108,45,64,29,23,1
ACTA-10303116003,10303,10303116003,3,176,15,30,22,34,0,8,1
ACTA-10304116004,10304,10304116004,4,413,28,11,39,33,17,2,1
ACTA-10401116005,10401,10401116005,5,275,7,33,39,13,13,4,1
ACTA-10402116006,10402,10402116006,6,209,32,51,8,22,9,2,1
ACTA-10403116007,10403,10403116007,7,257,62,8,51,25,3,6,1
ACTA-10404116008,10404,10404116008,8,248,35,43,27,0,2,5,1
ACTA-10405116009,10405,10405116009,9,351,82,80,1,26,5,3,1
ACTA-10501116010,10501,10501116010,10,326,28,73,62,0,12,12,1
ACTA-10101116011,10101,10101116011,11,761,3,108,54,5,10,36,1
ACTA-10102116012,10102,10102116012,12,429,4,90,23,63,5,4,1
ACTA-10103116013,10103,10103116013,13,257,38,64,29,39,2,5,1
ACTA-10201116014,10201,10201116014,14,739,52,98,76,50,13,10,1
ACTA-10202116015,10202,10202116015,15,422,102,86,45,53,2,5,1
ACTA-10301116016,10301,10301116016,16,725,136,77,145,133,17,33,1
ACTA-10302116017,10302,10302116017,17,245,3,42,20,28,1,10,1
ACTA-10303116018,10303,10303116018,18,681,45,55,4,67,16,12,1
ACTA-10304116019,10304,10304116019,19,695,128,23,52,103,13,5,1
ACTA-10401116020,10401,10401116020,20,425,38,95,63,26,16,18,1
ACTA-10402117001,10402,10402117001,1,302,51,31,46,19,8,10,1
ACTA-10403117002,10403,10403117002,2,515,14,6,47,79,18,6,1
ACTA-10404117003,10404,10404117003,3,832,46,58,130,99,39,18,1
ACTA-10405117004,10405,10405117004,4,354,5,67,30,8,15,17,1
ACTA-10501117005,10501,10501117005,5,242,29,48,32,7,12,7,1
ACTA-10101117006,10101,10101117006,6,678,160,159,18,43,33,25,1
ACTA-10102117007,10102,10102117007,7,324,30,50,26,45,13,14,1
ACTA-10103117008,10103,10103117008,8,559,100,90,47,39,21,21,1
ACTA-10201117009,10201,10201117009,9,721,65,33,7,59,0,34,1
ACTA-10202117010,10202,10202117010,10,910,81,1,108,145,38,11,1
ACTA-10301117011,10301,10301117011,11,926,67,230,139,6,39,15,1
ACTA-10302117012,10302,10302117012,12,791,117,4,132,148,25,34,1
ACTA-10303117013,10303,10303117013,13,775,113,146,43,12,21,3,1
ACTA-10304117014,10304,10304117014,14,538,74,38,3,50,17,12,1
ACTA-10401117015,10401,10401117015,15,664,73,90,48,122,27,0,1
ACTA-10402117016,10402,10402117016,16,745,102,107,127,71,3,35,1
ACTA-10403117017,10403,10403117017,17,556,68,54,34,22,19,5,1
ACTA-10404117018,10404,10404117018,18,615,50,17,76,102,13,0,1
ACTA-10405117019,10405,10405117019,19,632,132,53,115,57,25,16,1
ACTA-10501117020,10501,10501117020,20,292,61,72,34,15,11,10,1
ACTA-10101118001,10101,10101118001,1,560,106,107,32,75,11,4,1
ACTA-10102118002,10102,10102118002,2,267,20,0,13,12,8,9,1
ACTA-10103118003,10103,10103118003,3,864,12,146,4,107,16,25,1
ACTA-10201118004,10201,10201118004,4,598,121,69,62,99,21,11,1
ACTA-10202118005,10202,10202118005,5,177,20,38,17,31,7,7,1
ACTA-10301118006,10301,10301118006,6,735,30,153,130,88,7,22,1
ACTA-10302118007,10302,10302118007,7,235,14,29,41,32,8,1,1
ACTA-10303118008,10303,10303118008,8,763,138,185,142,97,37,28,1
ACTA-10304118009,10304,10304118009,9,880,130,176,97,43,35,43,1
ACTA-10401118010,10401,10401118010,10,311,69,75,48,30,0,6,1
ACTA-10402118011,10402,10402118011,11,924,93,45,38,37,12,38,1
ACTA-10403118012,10403,10403118012,12,762,185,157,13,20,9,30,1
ACTA-10404118013,10404,10404118013,13,519,72,31,87,81,12,1,1
ACTA-10405118014,10405,10405118014,14,294,49,4,51,42,6,3,1
ACTA-10501118015,10501,10501118015,15,700,68,165,44,42,13,16,1
ACTA-10101118016,10101,10101118016,16,941,38,95,39,30,32,43,1
ACTA-10102118017,10102,10102118017,17,212,38,45,3,29,8,5,1
ACTA-10103118018,10103,10103118018,18,944,193,224,124,147,6,21,1
ACTA-10201118019,10201,10201118019,19,219,54,16,7,6,10,6,1
ACTA-10202118020,10202,10202118020,20,630,46,59,45,1,17,10,1
ACTA-10301119001,10301,10301119001,1,806,65,91,11,133,0,33,1
ACTA-10302119002,10302,10302119002,2,556,71,5,88,101,6,18,1
ACTA-10303119003,10303,10303119003,3,691,120,139,22,1,10,0,1
ACTA-10304119004,10304,10304119004,4,311,43,73,48,44,12,3,1
ACTA-10401119005,10401,10401119005,5,574,109,50,30,51,5,20,1
ACTA-10402119006,10402,10402119006,6,937,31,162,169,27,22,18,1
ACTA-10403119007,10403,10403119007,7,648,120,47,28,56,0,24,1
ACTA-10404119008,10404,10404119008,8,674,143,94,51,20,12,32,1
ACTA-10405119009,10405,10405119009,9,821,6,132,69,13,37,25,1
ACTA-10501119010,10501,10501119010,10,491,42,42,13,48,10,19,1
ACTA-10101119011,10101,10101119011,11,650,11,11,109,33,16,27,1
ACTA-10102119012,10102,10102119012,12,574,55,36,62,16,0,18,1
ACTA-10103119013,10103,10103119013,13,636,145,118,79,57,21,13,1
ACTA-10201119014,10201,10201119014,14,748,105,9,25,126,10,0,1
ACTA-10202119015,10202,10202119015,15,822,3,34,84,12,41,26,1
ACTA-10301119016,10301,10301119016,16,418,11,67,53,76,19,20,1
ACTA-10302119017,10302,10302119017,17,362,41,65,29,54,6,6,1
ACTA-10303119018,10303,10303119018,18,831,41,143,53,22,22,26,1
ACTA-10304119019,10304,10304119019,19,631,33,131,39,81,28,6,1
ACTA-10401119020,10401,10401119020,20,421,41,102,49,11,14,19,1
ACTA-10402120001,10402,10402120001,1,840,17,127,40,108,21,9,1
ACTA-10403120002,10403,10403120002,2,204,45,27,2,11,6,5,1
ACTA-10404120003,10404,10404120003,3,404,80,0,77,64,3,6,1
ACTA-10405120004,10405,10405120004,4,770,18,90,76,87,26,32,1
ACTA-10501120005,10501,10501120005,5,837,162,153,162,157,38,40,1
ACTA-10101120006,10101,10101120006,6,469,12,57,59,24,19,18,1
ACTA-10102120007,10102,10102120007,7,318,61,62,48,6,2,10,1
ACTA-10103120008,10103,10103120008,8,764,168,121,25,48,25,28,1
ACTA-10201120009,10201,10201120009,9,449,31,56,85,80,19,2,1
ACTA-10202120010,10202,10202120010,10,944,64,159,22,123,21,18,1
ACTA-10301120011,10301,10301120011,11,367,82,23,34,35,1,17,1
ACTA-10302120012,10302,10302120012,12,336,9,50,21,43,16,13,1
ACTA-10303120013,10303,10303120013,13,816,82,23,31,23,24,29,1
ACTA-10304120014,10304,10304120014,14,594,7,122,16,1,28,9,1
ACTA-10401120015,10401,10401120015,15,867,30,196,118,65,27,34,1
ACTA-10402120016,10402,10402120016,16,295,41,71,59,56,3,4,1
ACTA-10403120017,10403,10403120017,17,362,78,36,29,71,2,2,1
ACTA-10404120018,10404,10404120018,18,473,60,111,24,67,4,23,1
ACTA-10405120019,10405,10405120019,19,604,92,66,0,29,28,21,1
ACTA-10501120020,10501,10501120020,20,212,46,15,41,3,0,9,1
ACTA-10101121001,10101,10101121001,1,345,21,67,14,37,16,12,1
ACTA-10102121002,10102,10102121002,2,774,111,11,44,138,37,32,1
ACTA-10103121003,10103,10103121003,3,781,2,98,59,88,19,2,1
ACTA-10201121004,10201,10201121004,4,738,96,71,26,145,3,30,1
ACTA-10202121005,10202,10202121005,5,756,137,144,78,126,12,17,1
ACTA-10301121006,10301,10301121006,6,577,56,100,66,18,18,22,1
ACTA-10302121007,10302,10302121007,7,590,18,75,20,0,10,10,1
ACTA-10303121008,10303,10303121008,8,571,120,125,64,111,25,24,1
ACTA-10304121009,10304,10304121009,9,775,66,116,28,84,38,16,1
ACTA-10401121010,10401,10401121010,10,699,118,133,85,12,24,18,1
ACTA-10402121011,10402,10402121011,11,367,2,87,7,38,8,8,1
ACTA-10403121012,10403,10403121012,12,263,30,42,7,51,3,8,1
ACTA-10404121013,10404,10404121013,13,554,1,1,54,53,24,16,1
ACTA-10405121014,10405,10405121014,14,767,31,64,67,66,34,19,1
ACTA-10501121015,10501,10501121015,15,290,23,43,35,57,11,9,1
ACTA-10101121016,10101,10101121016,16,536,11,12,49,48,14,25,1
ACTA-10102121017,10102,10102121017,17,290,60,51,37,39,8,7,1
ACTA-10103121018,10103,10103121018,18,533,59,44,24,27,16,14,1
ACTA-10201121019,10201,10201121019,19,557,124,47,106,51,27,1,1
ACTA-10202121020,10202,10202121020,20,858,11,208,168,18,33,5,1
ACTA-10301122001,10301,10301122001,1,357,75,23,22,66,10,4,1
ACTA-10302122002,10302,10302122002,2,496,7,41,91,28,12,20,1
ACTA-10303122003,10303,10303122003,3,221,14,49,42,5,8,0,1
ACTA-10304122004,10304,10304122004,4,202,3,19,40,21,6,6,1
ACTA-10401122005,10401,10401122005,5,913,98,202,164,0,29,2,1
ACTA-10402122006,10402,10402122006,6,571,88,134,94,86,12,22,1
ACTA-10403122007,10403,10403122007,7,437,82,56,11,22,9,6,1
ACTA-10404122008,10404,10404122008,8,820,28,98,20,84,31,36,1
ACTA-10405122009,10405,10405122009,9,370,51,56,24,65,9,14,1
ACTA-10501122010,10501,10501122010,10,254,59,31,23,44,4,2,1
ACTA-10101122011,10101,10101122011,11,555,19,117,57,11,8,26,1
ACTA-10102122012,10102,10102122012,12,615,142,49,59,23,7,17,1
ACTA-10103122013,10103,10103122013,13,397,25,71,56,69,13,10,1
ACTA-10201122014,10201,10201122014,14,633,53,90,104,47,26,7,1
ACTA-10202122015,10202,10202122015,15,453,106,77,59,74,15,12,1
ACTA-10301122016,10301,10301122016,16,330,11,54,44,33,5,8,1
ACTA-10302122017,10302,10302122017,17,897,2,54,67,43,16,4,1
ACTA-10303122018,10303,10303122018,18,603,98,140,59,66,24,24,1
ACTA-10304122019,10304,10304122019,19,877,125,44,3,173,37,31,1
ACTA-10401122020,10401,10401122020,20,573,99,13,0,67,10,12,1
ACTA-10402123001,10402,10402123001,1,354,39,50,3,50,0,14,1
ACTA-10403123002,10403,10403123002,2,554,88,5,31,8,13,15,1
ACTA-10404123003,10404,10404123003,3,158,18,14,26,4,5,7,1
ACTA-10405123004,10405,10405123004,4,222,11,15,10,34,7,0,1
ACTA-10501123005,10501,10501123005,5,873,108,216,27,53,33,9,1
ACTA-10101123006,10101,10101123006,6,221,20,27,37,8,2,6,1
ACTA-10102123007,10102,10102123007,7,650,74,99,33,55,4,17,1
ACTA-10103123008,10103,10103123008,8,336,56,62,29,23,15,5,1
ACTA-10201123009,10201,10201123009,9,573,85,9,40,6,1,10,1
ACTA-10202123010,10202,10202123010,10,557,19,14,81,111,3,21,1
ACTA-10301123011,10301,10301123011,11,205,22,39,14,0,7,3,1
ACTA-10302123012,10302,10302123012,12,841,81,148,64,139,20,28,1
ACTA-10303123013,10303,10303123013,13,449,25,85,55,65,6,18,1
ACTA-10304123014,10304,10304123014,14,675,4,24,10,133,16,19,1
ACTA-10401123015,10401,10401123015,15,259,9,9,16,37,0,4,1
ACTA-10402123016,10402,10402123016,16,360,61,42,60,33,14,8,1
ACTA-10403123017,10403,10403123017,17,711,27,116,77,55,26,17,1
ACTA-10404123018,10404,10404123018,18,864,175,58,85,115,23,39,1
ACTA-10405123019,10405,10405123019,19,414,42,96,67,53,1,9,1
ACTA-10501123020,10501,10501123020,20,910,205,149,45,61,18,0,1
ACTA-10101124001,10101,10101124001,1,923,127,210,78,1,37,13,1
ACTA-10102124002,10102,10102124002,2,431,32,88,35,50,19,0,1
ACTA-10103124003,10103,10103124003,3,659,65,162,128,48,20,29,1
ACTA-10201124004,10201,10201124004,4,494,45,67,9,4,22,19,1
ACTA-10202124005,10202,10202124005,5,793,145,26,29,115,4,36,1
ACTA-10301124006,10301,10301124006,6,574,71,96,49,7,1,20,1
ACTA-10302124007,10302,10302124007,7,351,10,43,66,14,7,14,1
ACTA-10303124008,10303,10303124008,8,656,75,105,59,8,1,6,1
ACTA-10304124009,10304,10304124009,9,669,94,145,122,89,6,24,1
ACTA-10401124010,10401,10401124010,10,873,163,191,139,158,26,30,1
ACTA-10402124011,10402,10402124011,11,387,85,62,0,69,2,11,1
ACTA-10403124012,10403,10403124012,12,818,199,172,39,44,6,36,1
ACTA-10404124013,10404,10404124013,13,735,92,93,133,97,26,12,1
ACTA-10405124014,10405,10405124014,14,540,5,111,108,32,27,10,1
ACTA-10501124015,10501,10501124015,15,164,2,28,3,28,8,7,1
ACTA-10101124016,10101,10101124016,16,708,15,38,126,84,6,16,1
ACTA-10102124017,10102,10102124017,17,469,111,73,22,81,20,0,1
ACTA-10103124018,10103,10103124018,18,453,31,34,34,47,12,3,1
ACTA-10201124019,10201,10201124019,19,902,95,102,110,5,3,37,1
ACTA-10202124020,10202,10202124020,20,710,173,21,90,2,8,29,1
ACTA-10301125001,10301,10301125001,1,280,29,43,36,15,13,1,1
ACTA-10302125002,10302,10302125002,2,452,81,23,17,72,17,12,1
ACTA-10303125003,10303,10303125003,3,872,174,61,69,59,37,4,1
ACTA-10304125004,10304,10304125004,4,818,179,135,64,49,3,12,1
ACTA-10401125005,10401,10401125005,5,320,74,16,5,29,5,5,1
ACTA-10402125006,10402,10402125006,6,723,142,177,29,71,1,35,1
ACTA-10403125007,10403,10403125007,7,473,117,12,83,50,19,8,1
ACTA-10404125008,10404,10404125008,8,157,10,39,5,31,7,2,1
ACTA-10405125009,10405,10405125009,9,469,83,12,53,77,8,11,1
ACTA-10501125010,10501,10501125010,10,167,15,33,13,19,5,4,1
ACTA-10101125011,10101,10101125011,11,177,17,8,9,0,1,6,1
ACTA-10102125012,10102,10102125012,12,513,118,0,55,97,21,19,1
ACTA-10103125013,10103,10103125013,13,865,2,100,164,125,38,5,1
ACTA-10201125014,10201,10201125014,14,848,16,90,48,99,30,2,1
ACTA-10202125015,10202,10202125015,15,234,28,57,21,19,0,6,1
ACTA-10301125016,10301,10301125016,16,617,141,59,44,97,23,4,1
ACTA-10302125017,10302,10302125017,17,493,96,43,72,2,11,11,1
ACTA-10303125018,10303,10303125018,18,258,40,60,50,48,8,6,1
ACTA-10304125019,10304,10304125019,19,816,68,3,45,44,39,25,1
ACTA-10401125020,10401,10401125020,20,746,11,82,62,10,33,8,1
ACTA-10402126001,10402,10402126001,1,631,13,103,78,122,10,25,1
ACTA-10403126002,10403,10403126002,2,790,177,48,101,146,20,24,1
ACTA-10404126003,10404,10404126003,3,423,17,26,41,1,7,18,1
ACTA-10405126004,10405,10405126004,4,221,46,40,28,30,8,5,1
ACTA-10501126005,10501,10501126005,5,640,147,144,12,9,20,24,1
ACTA-10101126006,10101,10101126006,6,798,171,121,35,21,34,8,1
ACTA-10102126007,10102,10102126007,7,525,113,88,58,94,0,7,1
ACTA-10103126008,10103,10103126008,8,220,42,22,38,20,7,9,1
ACTA-10201126009,10201,10201126009,9,871,78,68,144,166,30,29,1
ACTA-10202126010,10202,10202126010,10,324,19,33,51,39,10,16,1
ACTA-10301126011,10301,10301126011,11,196,34,18,23,27,0,0,1
ACTA-10302126012,10302,10302126012,12,568,118,115,85,55,15,17,1
ACTA-10303126013,10303,10303126013,13,187,39,8,31,14,4,0,1
ACTA-10304126014,10304,10304126014,14,796,103,101,13,151,32,30,1
ACTA-10401126015,10401,10401126015,15,679,21,59,62,106,12,32,1
ACTA-10402126016,10402,10402126016,16,897,165,113,132,105,15,6,1
ACTA-10403126017,10403,10403126017,17,645,1,44,98,109,14,17,1
ACTA-10404126018,10404,10404126018,18,700,29,163,31,89,10,6,1
ACTA-10405126019,10405,10405126019,19,855,203,123,46,147,4,26,1
ACTA-10501126020,10501,10501126020,20,477,33,112,95,18,1,13,1
ACTA-10101127001,10101,10101127001,1,444,9,36,37,66,7,20,1
ACTA-10102127002,10102,10102127002,2,940,44,101,85,155,19,11,1
ACTA-10103127003,10103,10103127003,3,271,56,32,46,44,2,7,1
ACTA-10201127004,10201,10201127004,4,508,51,7,22,50,3,4,1
ACTA-10202127005,10202,10202127005,5,635,68,137,57,4,12,28,1
ACTA-10301127006,10301,10301127006,6,416,4,95,12,41,3,18,1
ACTA-10302127007,10302,10302127007,7,483,57,120,33,76,10,14,1
ACTA-10303127008,10303,10303127008,8,829,23,93,96,152,14,10,1
ACTA-10304127009,10304,10304127009,9,528,33,1,50,86,24,12,1
ACTA-10401127010,10401,10401127010,10,262,22,52,12,22,2,9,1
ACTA-10402127011,10402,10402127011,11,725,126,130,34,106,3,14,1
ACTA-10403127012,10403,10403127012,12,696,143,25,31,11,34,21,1
ACTA-10404127013,10404,10404127013,13,796,158,34,40,22,6,11,1
ACTA-10405127014,10405,10405127014,14,589,113,40,8,97,12,4,1
ACTA-10501127015,10501,10501127015,15,683,28,124,103,41,11,17,1
ACTA-10101127016,10101,10101127016,16,609,88,61,57,47,0,0,1
ACTA-10102127017,10102,10102127017,17,260,9,54,51,17,11,0,1
ACTA-10103127018,10103,10103127018,18,538,29,30,97,63,3,9,1
ACTA-10201127019,10201,10201127019,19,430,105,86,4,7,14,12,1
ACTA-10202127020,10202,10202127020,20,776,47,186,128,45,18,11,1
ACTA-10301128001,10301,10301128001,1,458,107,10,9,70,11,16,1
ACTA-10302128002,10302,10302128002,2,675,61,3,85,32,18,4,1
ACTA-10303128003,10303,10303128003,3,463,23,114,51,58,0,21,1
ACTA-10304128004,10304,10304128004,4,432,63,54,31,44,4,5,1
ACTA-10401128005,10401,10401128005,5,400,99,61,46,0,2,13,1
ACTA-10402128006,10402,10402128006,6,614,134,62,97,117,5,30,1
ACTA-10403128007,10403,10403128007,7,354,62,64,9,64,12,2,1
ACTA-10404128008,10404,10404128008,8,724,139,140,79,101,19,36,1
ACTA-10405128009,10405,10405128009,9,677,126,75,40,112,30,17,1
ACTA-10501128010,10501,10501128010,10,833,62,143,124,55,21,2,1
ACTA-10101128011,10101,10101128011,11,348,1,76,34,23,6,13,1
ACTA-10102128012,10102,10102128012,12,530,63,113,91,99,18,19,1
ACTA-10103128013,10103,10103128013,13,410,15,6,55,29,2,14,1
ACTA-10201128014,10201,10201128014,14,628,133,35,120,86,30,22,1
ACTA-10202128015,10202,10202128015,15,266,6,33,1,51,2,9,1
ACTA-10301128016,10301,10301128016,16,326,72,56,10,32,9,15,1
ACTA-10302128017,10302,10302128017,17,428,20,87,21,47,12,5,1
ACTA-10303128018,10303,10303128018,18,582,67,32,45,20,21,29,1
ACTA-10304128019,10304,10304128019,19,519,18,123,51,8,18,23,1
ACTA-10401128020,10401,10401128020,20,538,90,47,106,9,1,22,1
ACTA-10402129001,10402,10402129001,1,501,95,87,5,4,18,0,1
ACTA-10403129002,10403,10403129002,2,364,88,53,49,19,16,17,1
ACTA-10404129003,10404,10404129003,3,420,48,79,66,30,19,4,1
ACTA-10405129004,10405,10405129004,4,172,19,33,3,10,7,6,1
ACTA-10501129005,10501,10501129005,5,770,21,37,9,97,19,9,1
ACTA-10101129006,10101,10101129006,6,574,90,101,96,70,23,9,1
ACTA-10102129007,10102,10102129007,7,183,40,42,20,27,5,4,1
ACTA-10103129008,10103,10103129008,8,449,55,29,15,71,3,4,1
ACTA-10201129009,10201,10201129009,9,801,69,44,30,18,3,38,1
ACTA-10202129010,10202,10202129010,10,403,54,92,27,5,7,14,1
ACTA-10301129011,10301,10301129011,11,910,124,14,12,150,23,34,1
ACTA-10302129012,10302,10302129012,12,803,200,155,97,144,32,39,1
ACTA-10303129013,10303,10303129013,13,210,41,8,15,42,2,4,1
ACTA-10304129014,10304,10304129014,14,476,82,76,64,59,16,5,1
ACTA-10401129015,10401,10401129015,15,904,23,127,106,78,22,7,1
ACTA-10402129016,10402,10402129016,16,327,21,24,9,52,5,7,1
ACTA-10403129017,10403,10403129017,17,412,26,103,32,66,9,2,1
ACTA-10404129018,10404,10404129018,18,598,100,95,96,22,5,23,1
ACTA-10405129019,10405,10405129019,19,199,7,21,31,16,1,4,1
ACTA-10501129020,10501,10501129020,20,667,85,11,88,6,11,11,1
ACTA-10101130001,10101,10101130001,1,722,56,20,102,86,28,10,1
ACTA-10102130002,10102,10102130002,2,668,89,138,110,18,0,9,1
ACTA-10103130003,10103,10103130003,3,182,19,3,1,23,2,7,1
ACTA-10201130004,10201,10201130004,4,576,42,3,98,95,23,26,1
ACTA-10202130005,10202,10202130005,5,780,134,128,152,135,26,36,1
ACTA-10301130006,10301,10301130006,6,295,60,18,20,15,9,3,1
ACTA-10302130007,10302,10302130007,7,378,70,91,42,42,17,16,1
ACTA-10303130008,10303,10303130008,8,895,50,50,128,155,44,35,1
ACTA-10304130009,10304,10304130009,9,850,134,120,68,107,9,37,1
ACTA-10401130010,10401,10401130010,10,416,11,0,81,5,19,16,1
ACTA-10402130011,10402,10402130011,11,367,49,78,49,22,13,17,1
ACTA-10403130012,10403,10403130012,12,588,38,59,98,26,24,7,1
ACTA-10404130013,10404,10404130013,13,695,67,35,27,46,8,1,1
ACTA-10405130014,10405,10405130014,14,949,119,143,45,95,10,13,1
ACTA-10501130015,10501,10501130015,15,384,45,38,49,16,13,11,1
ACTA-10101130016,10101,10101130016,16,577,26,115,85,54,6,13,1
ACTA-10102130017,10102,10102130017,17,833,40,107,80,59,28,21,1
ACTA-10103130018,10103,10103130018,18,699,94,152,98,27,1,28,1
ACTA-10201130019,10201,10201130019,19,871,190,37,3,85,30,20,1
ACTA-10202130020,10202,10202130020,20,806,125,75,15,142,9,19,1
ACTA-10301131001,10301,10301131001,1,455,41,108,4,76,16,20,1
ACTA-10302131002,10302,10302131002,2,512,90,76,38,53,18,24,1
ACTA-10303131003,10303,10303131003,3,163,2,0,28,3,8,2,1
ACTA-10304131004,10304,10304131004,4,709,95,49,73,128,33,26,1
ACTA-10401131005,10401,10401131005,5,410,77,21,70,42,2,1,1
ACTA-10402131006,10402,10402131006,6,564,69,75,99,107,15,6,1
ACTA-10403131007,10403,10403131007,7,946,119,187,125,184,9,9,1
ACTA-10404131008,10404,10404131008,8,908,145,205,14,145,19,33,1
ACTA-10405131009,10405,10405131009,9,622,72,29,45,47,12,13,1
ACTA-10501131010,10501,10501131010,10,614,81,65,56,11,3,3,1
ACTA-10101131011,10101,10101131011,11,908,24,177,144,14,19,28,1
ACTA-10102131012,10102,10102131012,12,521,32,5,32,30,19,6,1
ACTA-10103131013,10103,10103131013,13,319,9,3,49,8,14,2,1
ACTA-10201131014,10201,10201131014,14,341,11,52,1,32,8,4,1
ACTA-10202131015,10202,10202131015,15,528,86,98,32,89,10,24,1
ACTA-10301131016,10301,10301131016,16,394,60,15,78,36,9,5,1
ACTA-10302131017,10302,10302131017,17,450,14,32,40,34,7,6,1
ACTA-10303131018,10303,10303131018,18,434,55,103,41,46,0,13,1
ACTA-10304131019,10304,10304131019,19,929,124,168,153,158,10,29,1
ACTA-10401131020,10401,10401131020,20,713,174,176,135,43,12,32,1
ACTA-10402132001,10402,10402132001,1,695,108,149,126,115,24,6,1
ACTA-10403132002,10403,10403132002,2,779,39,182,8,94,5,7,1
ACTA-10404132003,10404,10404132003,3,272,68,68,4,34,1,10,1
ACTA-10405132004,10405,10405132004,4,350,21,15,34,2,7,6,1
ACTA-10501132005,10501,10501132005,5,280,49,1,10,53,6,5,1
ACTA-10101132006,10101,10101132006,6,160,0,31,1,9,8,5,1
ACTA-10102132007,10102,10102132007,7,372,66,22,10,34,17,0,1
ACTA-10103132008,10103,10103132008,8,309,74,53,30,54,8,2,1
ACTA-10201132009,10201,10201132009,9,202,44,21,39,0,4,3,1
ACTA-10202132010,10202,10202132010,10,916,37,159,99,133,43,30,1
ACTA-10301132011,10301,10301132011,11,639,59,30,123,40,22,31,1
ACTA-10302132012,10302,10302132012,12,917,71,66,41,104,26,36,1
ACTA-10303132013,10303,10303132013,13,217,54,32,23,21,3,1,1
ACTA-10304132014,10304,10304132014,14,225,28,7,0,26,0,0,1
ACTA-10401132015,10401,10401132015,15,187,29,23,4,19,3,3,1
ACTA-10402132016,10402,10402132016,16,587,137,99,67,11,9,0,1
