nro_acta,codigo_territorial,codigo_mesa,nro_mesa,nro_votantes,partido1,partido2,partido3,partido4,votos_blancos,votos_nulos,registrado_por
ACTA-10102113012,10102,10102113012,12,782,133,111,150,150,16,15,1
ACTA-10103113013,10103,10103113013,13,917,76,204,60,50,12,29,1
ACTA-10201113014,10201,10201113014,14,370,13,68,41,69,11,1,1
ACTA-10202113015,10202,10202113015,15,361,90,56,62,58,9,18,1
ACTA-10301113016,10301,10301113016,16,646,121,160,104,122,17,31,1
ACTA-10302113017,10302,10302113017,17,887,59,18,60,20,20,44,1
ACTA-10303113018,10303,10303113018,18,248,8,2,19,5,5,1,1
ACTA-10304113019,10304,10304113019,19,805,70,4,115,63,4,19,1
ACTA-ERROR-10401113020,10401,10401113020,20,447,447,61,35,51,28,15,1
ACTA-10402114001,10402,10402114001,1,655,104,2,100,4,1,8,1
ACTA-10403114002,10403,10403114002,2,241,6,11,43,30,7,3,1
ACTA-10404114003,10404,10404114003,3,236,0,14,25,11,3,0,1
ACTA-10405114004,10405,10405114004,4,564,32,62,109,76,2,28,1
ACTA-10501114005,10501,10501114005,5,778,9,69,80,66,12,37,1
ACTA-10101114006,10101,10101114006,6,340,20,40,28,26,17,12,1
ACTA-10102114007,10102,10102114007,7,901,48,175,96,85,40,37,1
ACTA-10103114008,10103,10103114008,8,550,1,22,79,109,15,13,1
ACTA-10201114009,10201,10201114009,9,304,56,51,5,17,4,10,1
ACTA-ERROR-10202114010,10202,10202114010,10,849,849,69,32,11,7,18,1
ACTA-10301114011,10301,10301114011,11,741,43,155,94,146,11,6,1
ACTA-10302114012,10302,10302114012,12,765,183,72,123,49,31,23,1
ACTA-10303114013,10303,10303114013,13,357,82,83,23,38,6,15,1
ACTA-10304114014,10304,10304114014,14,208,4,23,14,22,6,1,1
ACTA-10401114015,10401,10401114015,15,654,38,145,68,25,25,28,1
ACTA-10402114016,10402,10402114016,16,307,16,34,12,41,10,13,1
ACTA-10403114017,10403,10403114017,17,711,60,143,8,52,24,33,1
ACTA-10404114018,10404,10404114018,18,743,72,86,41,72,13,26,1
ACTA-10405114019,10405,10405114019,19,191,9,9,3,15,2,5,1
ACTA-ERROR-10501114020,10501,10501114020,20,867,867,23,51,53,23,17,1
ACTA-10101115001,10101,10101115001,1,855,37,87,40,148,31,18,1
ACTA-10102115002,10102,10102115002,2,576,52,33,86,10,9,23,1
ACTA-10103115003,10103,10103115003,3,294,60,34,7,32,3,13,1
ACTA-10201115004,10201,10201115004,4,206,8,3,10,29,6,7,1
ACTA-10202115005,10202,10202115005,5,369,85,43,43,70,4,18,1
ACTA-10301115006,10301,10301115006,6,157,33,10,23,15,4,3,1
ACTA-10302115007,10302,10302115007,7,760,23,152,91,120,7,6,1
ACTA-10303115008,10303,10303115008,8,609,2,1,110,64,22,21,1
ACTA-10304115009,10304,10304115009,9,181,29,17,15,33,1,1,1
ACTA-ERROR-10401115010,10401,10401115010,10,834,834,58,26,43,30,19,1
ACTA-10402115011,10402,10402115011,11,159,27,32,4,2,5,1,1
ACTA-10403115012,10403,10403115012,12,435,24,35,24,48,0,8,1
ACTA-10404115013,10404,10404115013,13,165,34,25,10,19,7,0,1
ACTA-10405115014,10405,10405115014,14,551,38,107,69,32,11,5,1
ACTA-10501115015,10501,10501115015,15,358,88,30,10,14,16,5,1
ACTA-10101115016,10101,10101115016,16,477,16,100,12,31,21,20,1
ACTA-10102115017,10102,10102115017,17,900,209,191,79,3,39,22,1
ACTA-10103115018,10103,10103115018,18,556,61,46,100,57,14,15,1
ACTA-10201115019,10201,10201115019,19,873,114,107,164,39,1,10,1
ACTA-ERROR-10202115020,10202,10202115020,20,391,391,31,54,14,5,16,1
ACTA-10301116001,10301,10301116001,1,275,57,4,2,50,10,13,1
ACTA-10302116002,10302,10302116002,2,649,156,108,58,49,5,27,1
ACTA-10303116003,10303,10303116003,3,301,62,24,0,55,6,14,1
ACTA-10304116004,10304,10304116004,4,860,181,191,150,18,12,5,1
ACTA-10401116005,10401,10401116005,5,238,13,7,13,33,4,8,1
ACTA-10402116006,10402,10402116006,6,685,27,116,80,1,33,7,1
ACTA-10403116007,10403,10403116007,7,203,9,41,20,30,3,4,1
ACTA-10404116008,10404,10404116008,8,444,25,70,11,82,10,0,1
ACTA-10405116009,10405,10405116009,9,909,161,198,164,74,7,32,1
ACTA-ERROR-10501116010,10501,10501116010,10,851,851,38,47,60,18,12,1
ACTA-10101116011,10101,10101116011,11,336,84,50,49,2,11,8,1
ACTA-10102116012,10102,10102116012,12,950,226,158,166,155,12,26,1
ACTA-10103116013,10103,10103116013,13,932,179,39,23,176,31,46,1
ACTA-10201116014,10201,10201116014,14,563,31,108,111,45,16,3,1
ACTA-10202116015,10202,10202116015,15,222,7,27,0,36,2,3,1
ACTA-10301116016,10301,10301116016,16,719,23,60,18,60,28,26,1
ACTA-10302116017,10302,10302116017,17,305,24,71,19,37,4,11,1
ACTA-10303116018,10303,10303116018,18,828,159,3,89,39,7,12,1
ACTA-10304116019,10304,10304116019,19,837,181,115,47,2,2,37,1
ACTA-ERROR-10401116020,10401,10401116020,20,623,623,75,50,10,16,5,1
ACTA-10402117001,10402,10402117001,1,183,11,10,23,0,2,7,1
ACTA-10403117002,10403,10403117002,2,299,64,71,32,33,5,0,1
ACTA-10404117003,10404,10404117003,3,407,3,76,46,37,12,11,1
ACTA-10405117004,10405,10405117004,4,480,26,78,18,23,11,22,1
ACTA-10501117005,10501,10501117005,5,421,75,50,62,81,13,14,1
ACTA-10101117006,10101,10101117006,6,172,5,42,20,12,8,5,1
ACTA-10102117007,10102,10102117007,7,688,123,147,130,46,11,6,1
ACTA-10103117008,10103,10103117008,8,732,38,68,109,5,23,24,1
ACTA-10201117009,10201,10201117009,9,796,30,189,114,49,24,18,1
ACTA-ERROR-10202117010,10202,10202117010,10,929,929,69,58,25,10,29,1
ACTA-10301117011,10301,10301117011,11,299,39,28,10,20,6,5,1
ACTA-10302117012,10302,10302117012,12,692,50,98,93,43,4,34,1
ACTA-10303117013,10303,10303117013,13,801,165,0,73,106,35,39,1
ACTA-10304117014,10304,10304117014,14,623,83,104,9,104,15,19,1
ACTA-10401117015,10401,10401117015,15,398,41,95,48,60,8,3,1
ACTA-10402117016,10402,10402117016,16,467,32,22,49,87,23,23,1
ACTA-10403117017,10403,10403117017,17,946,175,164,24,146,26,33,1
ACTA-10404117018,10404,10404117018,18,282,70,69,22,23,1,4,1
ACTA-10405117019,10405,10405117019,19,844,57,51,131,82,41,29,1
ACTA-ERROR-10501117020,10501,10501117020,20,671,671,40,52,14,22,6,1
ACTA-10101118001,10101,10101118001,1,367,28,64,19,24,5,13,1
ACTA-10102118002,10102,10102118002,2,322,23,10,60,61,14,2,1
ACTA-10103118003,10103,10103118003,3,318,21,33,40,37,2,0,1
ACTA-10201118004,10201,10201118004,4,809,121,66,129,25,35,29,1
ACTA-10202118005,10202,10202118005,5,617,29,135,24,104,28,2,1
ACTA-10301118006,10301,10301118006,6,352,76,63,27,3,7,9,1
ACTA-10302118007,10302,10302118007,7,909,190,209,154,108,25,29,1
ACTA-10303118008,10303,10303118008,8,485,80,59,75,38,2,4,1
ACTA-10304118009,10304,10304118009,9,466,50,89,41,75,21,0,1
ACTA-ERROR-10401118010,10401,10401118010,10,647,647,65,13,37,14,6,1
ACTA-10402118011,10402,10402118011,11,587,14,24,87,92,19,0,1
ACTA-10403118012,10403,10403118012,12,465,39,51,48,4,1,23,1
ACTA-10404118013,10404,10404118013,13,621,115,20,34,61,16,29,1
ACTA-10405118014,10405,10405118014,14,618,31,68,70,42,23,22,1
ACTA-10501118015,10501,10501118015,15,635,92,8,40,17,2,15,1
ACTA-10101118016,10101,10101118016,16,899,4,182,49,178,44,34,1
ACTA-10102118017,10102,10102118017,17,613,79,134,72,112,11,26,1
ACTA-10103118018,10103,10103118018,18,281,54,10,56,38,1,10,1
ACTA-10201118019,10201,10201118019,19,424,81,95,9,82,6,8,1
ACTA-ERROR-10202118020,10202,10202118020,20,252,252,57,31,55,27,12,1
ACTA-10301119001,10301,10301119001,1,294,35,41,8,40,3,8,1
ACTA-10302119002,10302,10302119002,2,682,122,49,130,95,28,11,1
ACTA-10303119003,10303,10303119003,3,597,30,78,100,90,29,12,1
ACTA-10304119004,10304,10304119004,4,689,8,14,93,118,3,17,1
ACTA-10401119005,10401,10401119005,5,835,66,76,25,50,8,2,1
ACTA-10402119006,10402,10402119006,6,689,14,112,124,17,5,26,1
ACTA-10403119007,10403,10403119007,7,428,91,60,83,65,9,6,1
ACTA-10404119008,10404,10404119008,8,488,15,54,80,86,6,19,1
ACTA-10405119009,10405,10405119009,9,545,81,29,59,46,22,21,1
ACTA-ERROR-10501119010,10501,10501119010,10,514,514,51,35,43,24,24,1
ACTA-10101119011,10101,10101119011,11,442,65,64,59,24,16,14,1
ACTA-10102119012,10102,10102119012,12,658,155,35,115,103,21,5,1
ACTA-10103119013,10103,10103119013,13,493,106,72,41,5,4,17,1
ACTA-10201119014,10201,10201119014,14,569,115,72,113,102,13,24,1
ACTA-10202119015,10202,10202119015,15,461,50,69,58,56,22,11,1
ACTA-10301119016,10301,10301119016,16,816,102,53,84,23,26,32,1
ACTA-10302119017,10302,10302119017,17,326,53,16,5,20,14,16,1
ACTA-10303119018,10303,10303119018,18,420,90,98,44,69,13,21,1
ACTA-10304119019,10304,10304119019,19,359,66,71,31,36,6,14,1
ACTA-ERROR-10401119020,10401,10401119020,20,566,566,37,20,35,16,9,1
ACTA-10402120001,10402,10402120001,1,358,3,55,38,14,1,6,1
ACTA-10403120002,10403,10403120002,2,352,22,54,60,2,3,0,1
ACTA-10404120003,10404,10404120003,3,480,58,101,48,24,19,21,1
ACTA-10405120004,10405,10405120004,4,789,5,103,135,55,38,24,1
ACTA-10501120005,10501,10501120005,5,724,31,111,71,55,8,36,1
ACTA-10101120006,10101,10101120006,6,588,100,58,26,69,14,24,1
ACTA-10102120007,10102,10102120007,7,838,90,161,61,156,41,2,1
ACTA-10103120008,10103,10103120008,8,292,5,19,56,5,14,4,1
ACTA-10201120009,10201,10201120009,9,853,129,213,67,151,40,36,1
ACTA-ERROR-10202120010,10202,10202120010,10,915,915,77,49,48,29,21,1
ACTA-10301120011,10301,10301120011,11,751,103,7,130,118,6,3,1
ACTA-10302120012,10302,10302120012,12,611,146,41,111,80,6,21,1
ACTA-10303120013,10303,10303120013,13,226,44,55,4,33,11,11,1
ACTA-10304120014,10304,10304120014,14,650,126,73,14,7,7,14,1
ACTA-10401120015,10401,10401120015,15,553,35,58,63,53,16,18,1
ACTA-10402120016,10402,10402120016,16,237,12,53,38,43,0,8,1
ACTA-10403120017,10403,10403120017,17,737,136,40,85,131,16,27,1
ACTA-10404120018,10404,10404120018,18,352,87,56,70,17,9,2,1
ACTA-10405120019,10405,10405120019,19,802,107,185,64,16,9,4,1
ACTA-ERROR-10501120020,10501,10501120020,20,668,668,73,60,51,7,26,1
ACTA-10101121001,10101,10101121001,1,178,4,36,3,4,0,2,1
ACTA-10102121002,10102,10102121002,2,310,66,26,45,27,11,9,1
ACTA-10103121003,10103,10103121003,3,410,56,4,64,28,10,18,1
ACTA-10201121004,10201,10201121004,4,470,88,55,88,77,7,16,1
ACTA-10202121005,10202,10202121005,5,160,33,34,12,9,7,5,1
ACTA-10301121006,10301,10301121006,6,648,139,143,52,7,29,25,1
ACTA-10302121007,10302,10302121007,7,734,79,47,123,43,14,15,1
ACTA-10303121008,10303,10303121008,8,907,103,166,34,51,33,21,1
ACTA-10304121009,10304,10304121009,9,827,56,63,119,138,35,26,1
ACTA-ERROR-10401121010,10401,10401121010,10,623,623,45,47,30,15,12,1
ACTA-10402121011,10402,10402121011,11,595,140,22,90,117,17,11,1
ACTA-10403121012,10403,10403121012,12,758,179,33,125,122,27,17,1
ACTA-10404121013,10404,10404121013,13,908,161,159,135,171,19,17,1
ACTA-10405121014,10405,10405121014,14,329,24,74,49,33,16,8,1
ACTA-10501121015,10501,10501121015,15,871,118,55,3,149,3,13,1
ACTA-10101121016,10101,10101121016,16,189,8,4,8,35,2,7,1
ACTA-10102121017,10102,10102121017,17,450,58,68,2,36,21,15,1
ACTA-10103121018,10103,10103121018,18,314,53,74,60,44,14,14,1
ACTA-10201121019,10201,10201121019,19,572,82,102,20,64,14,26,1
ACTA-ERROR-10202121020,10202,10202121020,20,726,726,30,51,27,29,24,1
ACTA-10301122001,10301,10301122001,1,514,73,99,94,71,9,18,1
ACTA-10302122002,10302,10302122002,2,942,149,99,133,176,31,9,1
ACTA-10303122003,10303,10303122003,3,733,140,73,86,44,21,28,1
ACTA-10304122004,10304,10304122004,4,620,71,32,22,56,24,5,1
ACTA-10401122005,10401,10401122005,5,920,165,51,122,8,45,41,1
ACTA-10402122006,10402,10402122006,6,285,68,23,21,1,11,13,1
ACTA-10403122007,10403,10403122007,7,552,90,91,91,42,19,27,1
ACTA-10404122008,10404,10404122008,8,718,38,85,126,18,33,14,1
ACTA-10405122009,10405,10405122009,9,462,103,85,70,90,17,16,1
ACTA-ERROR-10501122010,10501,10501122010,10,283,283,27,11,60,23,12,1
ACTA-10101122011,10101,10101122011,11,332,61,73,9,39,11,8,1
ACTA-10102122012,10102,10102122012,12,492,7,17,54,29,21,22,1
ACTA-10103122013,10103,10103122013,13,173,15,14,11,6,5,1,1
ACTA-10201122014,10201,10201122014,14,759,54,159,35,50,15,26,1
ACTA-10202122015,10202,10202122015,15,613,54,71,14,35,9,23,1
ACTA-10301122016,10301,10301122016,16,589,93,32,99,78,2,18,1
ACTA-10302122017,10302,10302122017,17,568,140,11,27,111,20,14,1
ACTA-10303122018,10303,10303122018,18,613,101,82,22,93,9,6,1
ACTA-10304122019,10304,10304122019,19,389,80,4,24,76,16,19,1
ACTA-ERROR-10401122020,10401,10401122020,20,619,619,62,59,19,19,25,1
ACTA-10402123001,10402,10402123001,1,562,111,66,3,86,5,15,1
ACTA-10403123002,10403,10403123002,2,564,114,44,59,45,28,3,1
ACTA-10404123003,10404,10404123003,3,150,11,17,6,17,3,1,1
ACTA-10405123004,10405,10405123004,4,259,44,47,13,29,4,1,1
ACTA-10501123005,10501,10501123005,5,675,58,105,76,40,26,30,1
ACTA-10101123006,10101,10101123006,6,368,19,88,52,1,11,16,1
ACTA-10102123007,10102,10102123007,7,248,29,33,37,20,11,2,1
ACTA-10103123008,10103,10103123008,8,360,4,18,22,21,1,14,1
ACTA-10201123009,10201,10201123009,9,358,43,58,57,56,10,6,1
ACTA-ERROR-10202123010,10202,10202123010,10,191,191,21,54,37,11,25,1
ACTA-10301123011,10301,10301123011,11,482,66,89,31,30,1,5,1
ACTA-10302123012,10302,10302123012,12,456,82,99,40,24,1,13,1
ACTA-10303123013,10303,10303123013,13,184,0,28,3,36,2,7,1
ACTA-10304123014,10304,10304123014,14,412,8,77,12,53,11,12,1
ACTA-10401123015,10401,10401123015,15,885,205,147,165,50,38,43,1
ACTA-10402123016,10402,10402123016,16,167,34,22,0,11,5,3,1
ACTA-10403123017,10403,10403123017,17,927,1,153,168,37,23,30,1
ACTA-10404123018,10404,10404123018,18,428,25,99,2,32,16,16,1
ACTA-10405123019,10405,10405123019,19,731,139,117,57,126,30,0,1
ACTA-ERROR-10501123020,10501,10501123020,20,934,934,42,21,58,18,15,1
ACTA-10101124001,10101,10101124001,1,505,29,55,22,49,7,8,1
ACTA-10102124002,10102,10102124002,2,392,84,55,2,65,17,16,1
ACTA-10103124003,10103,10103124003,3,945,7,19,66,49,29,20,1
ACTA-10201124004,10201,10201124004,4,387,52,7,69,56,0,8,1
ACTA-10202124005,10202,10202124005,5,492,100,27,90,83,8,24,1
ACTA-10301124006,10301,10301124006,6,690,87,17,20,53,29,25,1
ACTA-10302124007,10302,10302124007,7,510,119,61,11,89,13,11,1
ACTA-10303124008,10303,10303124008,8,357,65,88,44,1,10,0,1
ACTA-10304124009,10304,10304124009,9,571,97,89,76,70,7,20,1
ACTA-ERROR-10401124010,10401,10401124010,10,434,434,50,55,38,26,27,1
ACTA-10402124011,10402,10402124011,11,687,23,42,125,82,33,27,1
ACTA-10403124012,10403,10403124012,12,651,47,143,51,45,29,32,1
ACTA-10404124013,10404,10404124013,13,543,44,12,71,105,2,9,1
ACTA-10405124014,10405,10405124014,14,452,70,23,0,22,1,9,1
ACTA-10501124015,10501,10501124015,15,912,151,33,38,170,10,27,1
ACTA-10101124016,10101,10101124016,16,376,6,39,45,16,11,7,1
ACTA-10102124017,10102,10102124017,17,663,161,111,43,16,0,1,1
ACTA-10103124018,10103,10103124018,18,867,16,58,123,12,41,42,1
ACTA-10201124019,10201,10201124019,19,192,44,4,25,35,5,8,1
ACTA-ERROR-10202124020,10202,10202124020,20,877,877,25,60,18,6,26,1
ACTA-10301125001,10301,10301125001,1,778,69,151,145,128,16,34,1
ACTA-10302125002,10302,10302125002,2,507,49,44,4,62,24,16,1
ACTA-10303125003,10303,10303125003,3,842,15,49,151,75,23,9,1
ACTA-10304125004,10304,10304125004,4,390,26,67,20,13,6,11,1
ACTA-10401125005,10401,10401125005,5,555,22,75,26,10,5,2,1
ACTA-10402125006,10402,10402125006,6,484,99,17,64,14,2,18,1
ACTA-10403125007,10403,10403125007,7,424,74,100,27,14,12,17,1
ACTA-10404125008,10404,10404125008,8,499,10,6,7,30,21,2,1
ACTA-10405125009,10405,10405125009,9,452,74,1,77,47,6,5,1
ACTA-ERROR-10501125010,10501,10501125010,10,240,240,35,60,25,12,20,1
ACTA-10101125011,10101,10101125011,11,587,37,58,109,33,24,3,1
ACTA-10102125012,10102,10102125012,12,230,8,53,31,37,0,5,1
ACTA-10103125013,10103,10103125013,13,595,33,45,107,51,16,25,1
ACTA-10201125014,10201,10201125014,14,945,90,119,101,7,0,33,1
ACTA-10202125015,10202,10202125015,15,392,4,79,55,22,9,1,1
ACTA-10301125016,10301,10301125016,16,360,41,57,20,24,10,12,1
ACTA-10302125017,10302,10302125017,17,482,108,120,92,38,5,20,1
ACTA-10303125018,10303,10303125018,18,880,70,42,129,16,0,17,1
ACTA-10304125019,10304,10304125019,19,900,169,146,160,97,28,4,1
ACTA-ERROR-10401125020,10401,10401125020,20,310,310,22,32,26,23,24,1
ACTA-10402126001,10402,10402126001,1,260,6,62,7,30,10,4,1
ACTA-10403126002,10403,10403126002,2,386,83,54,45,70,13,0,1
ACTA-10404126003,10404,10404126003,3,272,8,52,44,13,13,9,1
ACTA-10405126004,10405,10405126004,4,444,99,99,24,1,7,7,1
ACTA-10501126005,10501,10501126005,5,680,56,37,135,61,4,31,1
ACTA-10101126006,10101,10101126006,6,830,66,109,115,52,39,5,1
ACTA-10102126007,10102,10102126007,7,491,20,70,63,69,22,15,1
ACTA-10103126008,10103,10103126008,8,847,154,133,24,100,27,2,1
ACTA-10201126009,10201,10201126009,9,264,66,62,47,9,8,6,1
ACTA-ERROR-10202126010,10202,10202126010,10,682,682,74,40,18,19,5,1
ACTA-10301126011,10301,10301126011,11,883,77,57,74,171,11,31,1
ACTA-10302126012,10302,10302126012,12,459,4,43,89,59,7,6,1
ACTA-10303126013,10303,10303126013,13,510,41,83,34,63,13,21,1
ACTA-10304126014,10304,10304126014,14,251,17,53,35,44,4,7,1
ACTA-10401126015,10401,10401126015,15,641,10,18,65,56,10,11,1
ACTA-10402126016,10402,10402126016,16,357,17,47,2,2,3,12,1
ACTA-10403126017,10403,10403126017,17,385,33,32,49,48,18,4,1
ACTA-10404126018,10404,10404126018,18,522,26,9,56,53,1,15,1
ACTA-10405126019,10405,10405126019,19,207,12,14,17,30,2,10,1
ACTA-ERROR-10501126020,10501,10501126020,20,799,799,49,14,18,29,20,1
ACTA-10101127001,10101,10101127001,1,716,178,95,107,113,24,25,1
ACTA-10102127002,10102,10102127002,2,700,31,77,105,9,22,10,1
ACTA-10103127003,10103,10103127003,3,794,181,180,73,53,32,2,1
ACTA-10201127004,10201,10201127004,4,792,71,152,102,41,10,18,1
ACTA-10202127005,10202,10202127005,5,724,180,119,70,57,13,9,1
ACTA-10301127006,10301,10301127006,6,916,107,103,118,38,17,42,1
ACTA-10302127007,10302,10302127007,7,853,32,157,67,50,15,3,1
ACTA-10303127008,10303,10303127008,8,684,113,26,85,29,16,17,1
ACTA-10304127009,10304,10304127009,9,514,54,6,33,27,13,6,1
ACTA-ERROR-10401127010,10401,10401127010,10,780,780,62,13,10,20,28,1
ACTA-10402127011,10402,10402127011,11,653,35,58,16,26,19,6,1
ACTA-10403127012,10403,10403127012,12,306,69,32,34,17,7,0,1
ACTA-10404127013,10404,10404127013,13,793,15,56,8,57,38,17,1
ACTA-10405127014,10405,10405127014,14,386,94,28,47,66,3,9,1
ACTA-10501127015,10501,10501127015,15,930,230,58,59,21,6,24,1
ACTA-10101127016,10101,10101127016,16,582,22,109,83,66,2,7,1
ACTA-10102127017,10102,10102127017,17,919,131,127,53,29,6,2,1
ACTA-10103127018,10103,10103127018,18,792,147,63,109,56,31,28,1
ACTA-10201127019,10201,10201127019,19,780,69,188,11,4,23,38,1
ACTA-ERROR-10202127020,10202,10202127020,20,162,162,63,23,25,12,18,1
ACTA-10301128001,10301,10301128001,1,740,90,131,36,133,1,12,1
ACTA-10302128002,10302,10302128002,2,728,1,40,70,113,6,34,1
ACTA-10303128003,10303,10303128003,3,372,61,53,7,28,0,10,1
ACTA-10304128004,10304,10304128004,4,386,6,58,67,68,3,7,1
ACTA-10401128005,10401,10401128005,5,380,53,70,51,26,4,2,1
ACTA-10402128006,10402,10402128006,6,558,66,117,53,98,0,11,1
ACTA-10403128007,10403,10403128007,7,571,93,16,22,3,12,4,1
ACTA-10404128008,10404,10404128008,8,409,5,54,50,64,11,1,1
ACTA-10405128009,10405,10405128009,9,810,53,182,124,98,5,22,1
ACTA-ERROR-10501128010,10501,10501128010,10,743,743,24,49,44,27,24,1
ACTA-10101128011,10101,10101128011,11,559,21,95,111,21,9,18,1
ACTA-10102128012,10102,10102128012,12,697,63,173,130,33,30,34,1
ACTA-10103128013,10103,10103128013,13,795,37,108,68,32,5,23,1
ACTA-10201128014,10201,10201128014,14,713,84,19,108,116,9,23,1
ACTA-10202128015,10202,10202128015,15,229,3,5,37,0,2,8,1
ACTA-10301128016,10301,10301128016,16,233,35,3,13,9,0,3,1
ACTA-10302128017,10302,10302128017,17,610,75,6,40,112,7,15,1
ACTA-10303128018,10303,10303128018,18,565,59,6,14,103,17,0,1
ACTA-10304128019,10304,10304128019,19,157,24,9,26,17,1,7,1
ACTA-ERROR-10401128020,10401,10401128020,20,181,181,27,45,21,29,25,1
ACTA-10402129001,10402,10402129001,1,689,118,129,126,129,31,0,1
ACTA-10403129002,10403,10403129002,2,874,170,104,48,90,4,16,1
ACTA-10404129003,10404,10404129003,3,305,53,10,1,26,4,3,1
ACTA-10405129004,10405,10405129004,4,231,41,40,11,38,9,2,1
ACTA-10501129005,10501,10501129005,5,897,144,173,148,58,7,19,1
ACTA-10101129006,10101,10101129006,6,387,22,95,21,75,18,12,1
ACTA-10102129007,10102,10102129007,7,675,22,70,44,96,18,27,1
ACTA-10103129008,10103,10103129008,8,636,72,140,4,96,10,13,1
ACTA-10201129009,10201,10201129009,9,889,61,38,138,171,6,21,1
ACTA-ERROR-10202129010,10202,10202129010,10,788,788,30,36,37,12,6,1
ACTA-10301129011,10301,10301129011,11,800,91,25,68,121,5,26,1
ACTA-10302129012,10302,10302129012,12,584,112,136,88,58,4,29,1
ACTA-10303129013,10303,10303129013,13,456,50,0,31,25,8,6,1
ACTA-10304129014,10304,10304129014,14,895,81,87,17,95,0,0,1
ACTA-10401129015,10401,10401129015,15,824,74,201,43,22,34,40,1
ACTA-10402129016,10402,10402129016,16,876,205,147,146,31,39,33,1
ACTA-10403129017,10403,10403129017,17,613,139,94,76,62,0,17,1
ACTA-10404129018,10404,10404129018,18,589,69,58,83,66,28,25,1
ACTA-10405129019,10405,10405129019,19,423,6,96,2,6,2,21,1
ACTA-ERROR-10501129020,10501,10501129020,20,499,499,48,51,43,14,7,1
ACTA-10101130001,10101,10101130001,1,877,149,108,92,39,4,42,1
ACTA-10102130002,10102,10102130002,2,678,107,127,117,90,7,10,1
ACTA-10103130003,10103,10103130003,3,400,11,91,18,39,15,1,1
ACTA-10201130004,10201,10201130004,4,188,3,29,18,17,0,0,1
ACTA-10202130005,10202,10202130005,5,685,105,139,131,4,1,0,1
ACTA-10301130006,10301,10301130006,6,855,105,212,108,137,31,1,1
ACTA-10302130007,10302,10302130007,7,674,134,130,35,115,27,20,1
ACTA-10303130008,10303,10303130008,8,926,43,170,175,174,45,34,1
ACTA-10304130009,10304,10304130009,9,213,12,5,34,33,10,2,1
ACTA-ERROR-10401130010,10401,10401130010,10,411,411,60,41,41,22,27,1
ACTA-10402130011,10402,10402130011,11,754,102,110,138,6,29,10,1
ACTA-10403130012,10403,10403130012,12,206,22,16,12,0,3,8,1
ACTA-10404130013,10404,10404130013,13,905,98,111,58,93,21,20,1
ACTA-10405130014,10405,10405130014,14,573,141,110,9,64,21,24,1
ACTA-10501130015,10501,10501130015,15,522,85,52,11,18,23,9,1
ACTA-10101130016,10101,10101130016,16,428,101,81,15,18,19,2,1
ACTA-10102130017,10102,10102130017,17,792,7,192,51,55,20,30,1
ACTA-10103130018,10103,10103130018,18,501,12,27,78,48,9,15,1
ACTA-10201130019,10201,10201130019,19,150,22,37,1,27,3,1,1
ACTA-ERROR-10202130020,10202,10202130020,20,175,175,64,45,19,12,30,1
ACTA-10301131001,10301,10301131001,1,521,90,126,99,86,13,9,1
ACTA-10302131002,10302,10302131002,2,775,8,126,78,136,14,33,1
ACTA-10303131003,10303,10303131003,3,520,38,0,17,38,18,2,1
ACTA-10304131004,10304,10304131004,4,275,18,52,55,12,7,6,1
ACTA-10401131005,10401,10401131005,5,373,48,63,47,0,2,18,1
ACTA-10402131006,10402,10402131006,6,216,31,15,20,32,3,5,1
ACTA-10403131007,10403,10403131007,7,345,31,86,24,37,3,8,1
ACTA-10404131008,10404,10404131008,8,340,22,41,56,20,12,11,1
ACTA-10405131009,10405,10405131009,9,872,146,74,114,149,28,14,1
ACTA-ERROR-10501131010,10501,10501131010,10,488,488,25,55,30,12,8,1
ACTA-10101131011,10101,10101131011,11,885,48,94,35,93,44,38,1
ACTA-10102131012,10102,10102131012,12,883,163,145,130,74,28,42,1
ACTA-10103131013,10103,10103131013,13,887,164,123,4,154,1,7,1
ACTA-10201131014,10201,10201131014,14,303,69,74,52,4,0,1,1
ACTA-10202131015,10202,10202131015,15,598,113,59,94,87,14,27,1
ACTA-10301131016,10301,10301131016,16,836,207,82,39,108,16,25,1
ACTA-10302131017,10302,10302131017,17,373,73,65,27,4,11,14,1
ACTA-10303131018,10303,10303131018,18,249,32,19,23,30,1,4,1
ACTA-10304131019,10304,10304131019,19,835,169,71,62,82,4,37,1
ACTA-ERROR-10401131020,10401,10401131020,20,238,238,52,29,42,23,26,1
ACTA-10402132001,10402,10402132001,1,499,26,40,87,25,2,12,1
ACTA-10403132002,10403,10403132002,2,209,36,48,12,11,0,7,1
ACTA-10404132003,10404,10404132003,3,357,18,77,28,38,7,13,1
ACTA-10405132004,10405,10405132004,4,422,45,57,80,1,12,18,1
ACTA-10501132005,10501,10501132005,5,528,107,108,20,13,16,19,1
ACTA-10101132006,10101,10101132006,6,704,57,93,37,28,11,35,1
ACTA-10102132007,10102,10102132007,7,900,219,24,164,143,14,8,1
ACTA-10103132008,10103,10103132008,8,677,97,99,43,76,31,5,1
ACTA-10201132009,10201,10201132009,9,587,26,8,26,112,13,5,1
ACTA-ERROR-10202132010,10202,10202132010,10,660,660,52,19,50,21,10,1
ACTA-10301132011,10301,10301132011,11,523,123,122,89,61,22,17,1
ACTA-10302132012,10302,10302132012,12,605,146,89,68,56,5,12,1
